id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1331396339553300480,1331387666206650368,2020-11-25 00:36:38 GMT,2020-11-25,00:36:38,0,1275470303250931712,jpsmith5804,Jenny Smith,,@humor006 @timothysykes Thank you. I actually forgot about it cuz I was busy scalping EV &amp; Solar plays. 😂😂😂,en,[],[],[],1,0,2,[],[],https://twitter.com/jpsmith5804/status/1331396339553300480,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'humor006', 'name': 'Arthur Dito', 'id': '472736820'}, {'screen_name': 'timothysykes', 'name': 'Timothy Sykes', 'id': '11247222'}]",,,,
1331366849829736449,1331366849829736449,2020-11-24 22:39:27 GMT,2020-11-24,22:39:27,0,872223725961191424,tambovskvolk001,Volk001Tambovsky,,"Scientists detect ‘superbolt’ lightning strikes that hit with more power than entire US solar, wind energy capacity — RT World News  https://t.co/gKB7nFuazO",en,[],['https://www.rt.com/news/507652-superbolts-ultrabright-lightning-detected/'],[],0,0,0,[],[],https://twitter.com/TambovskVolk001/status/1331366849829736449,False,,0,,Las Vegas,,,,,,[],,,,
1331363721650728960,1303934075464331264,2020-11-24 22:27:01 GMT,2020-11-24,22:27:01,0,3065461268,thunderbrd1,Thunderbrd,,@DonaldKronos @CalfDevin @RJDownard @wgeiselman1 @RonnyDoplo @ConsiderThis1 @TotalAntivirus @NoScienceDenial @tonirtx @CelticOwlWisdom @donotwriteback1 @ABowersock @SheuSheu9 @People4Bernie @BrendaEckels @AWard1959 @unpersuaded112 @skink007 @SpiritOfHope_ @BernieSanders @ax2n38 @halcyondon @momtostella @csmonitor @GlistenedSparks @Guitanguran @kimdallas07 @RisingBranding @LoriCopley @tklforgiven @Chris134639881 @a_man_in_lunacy @ty2010b @T_Callanan @_ThatVoice @AprilHayes_ @SAVoltolin @tgrady228 @antebellumfilm @readyaimshoot @AnjumQaisrani @StateFarm @213NeverLanD @madmama10648557 @CarolynUrban2 @michaelyao @katalin_pota @WarrenSm2 Are planets and solar systems and galaxies and universes not then possibly just super tiny parts of larger superstructures that form larger superstructures that form larger superstructures that form larger superstructures again ad infinitum?,en,[],[],[],2,0,0,[],[],https://twitter.com/thunderbrd1/status/1331363721650728960,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'DonaldKronos', 'name': 'DAK', 'id': '274718181'}, {'screen_name': 'CalfDevin', 'name': 'Daeley SPEAK TRUTH FROM YOUR SOUL!!!!', 'id': '1191841032566005765'}, {'screen_name': 'RJDownard', 'name': 'Rulon James Downard', 'id': '2783160078'}, {'screen_name': 'wgeiselman1', 'name': 'Wayne Geiselman', 'id': '2776884871'}, {'screen_name': 'RonnyDoplo', 'name': 'Ronny Doplo', 'id': '926236578128777217'}, {'screen_name': 'ConsiderThis1', 'name': 'Karen Kline', 'id': '23341160'}, {'screen_name': 'TotalAntivirus', 'name': 'TotalAV', 'id': '1253282101891403778'}, {'screen_name': 'NoScienceDenial', 'name': 'NoScienceDenial', 'id': '755956502091796480'}, {'screen_name': 'tonirtx', 'name': '#JoyfulBeTheJourney🌹', 'id': '215896862'}, {'screen_name': 'CelticOwlWisdom', 'name': 'Athair , Mac , Spior', 'id': '227481257'}, {'screen_name': 'donotwriteback1', 'name': 'JanieP', 'id': '4848221069'}, {'screen_name': 'ABowersock', 'name': 'Ahmari Bowersock', 'id': '993693643759271937'}, {'screen_name': 'SheuSheu9', 'name': 'RayDe', 'id': '4608135074'}, {'screen_name': 'People4Bernie', 'name': 'People for Bernie', 'id': '3141672447'}, {'screen_name': 'BrendaEckels', 'name': 'Brenda Eckels, aMGC 🇺🇸', 'id': '989772409'}, {'screen_name': 'AWard1959', 'name': 'Andrew', 'id': '870712599066947584'}, {'screen_name': 'unpersuaded112', 'name': 'Unpersuaded112', 'id': '1228685733696851968'}, {'screen_name': 'skink007', 'name': 'Another Former Democrat 🌺🌹', 'id': '156325048'}, {'screen_name': 'SpiritOfHope_', 'name': 'SpiritOfHope', 'id': '210354346'}, {'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': '216776631'}, {'screen_name': 'ax2n38', 'name': 'Rock Hart.', 'id': '221357252'}, {'screen_name': 'halcyondon', 'name': 'Don MacLeod', 'id': '30827048'}, {'screen_name': 'momtostella', 'name': ""stella'smom"", 'id': '2855809711'}, {'screen_name': 'csmonitor', 'name': 'The Christian Science Monitor', 'id': '14857525'}, {'screen_name': 'GlistenedSparks', 'name': 'Deanna', 'id': '18595567'}, {'screen_name': 'Guitanguran', 'name': 'The Tweeterator', 'id': '17735804'}, {'screen_name': 'kimdallas07', 'name': 'Kimberly 🌎', 'id': '377778958'}, {'screen_name': 'RisingBranding', 'name': 'Jozey', 'id': '737113691460624384'}, {'screen_name': 'LoriCopley', 'name': 'lori copley', 'id': '920994295338995713'}, {'screen_name': 'tklforgiven', 'name': 'KatieKat🐬', 'id': '2424727280'}, {'screen_name': 'Chris134639881', 'name': 'Chris Murphy', 'id': '4343103987'}, {'screen_name': 'a_man_in_lunacy', 'name': 'Spooky Lizard', 'id': '2854571964'}, {'screen_name': 'ty2010b', 'name': 'HUNTED BULLY (pls no bully) 🚬 🎈🇨🇿', 'id': '3010312991'}, {'screen_name': 'T_Callanan', 'name': 'Tom Callanan', 'id': '462502607'}, {'screen_name': '_ThatVoice', 'name': 'That Voice', 'id': '2315567360'}, {'screen_name': 'AprilHayes_', 'name': 'April', 'id': '902695269145473024'}, {'screen_name': 'SAVoltolin', 'name': 'Stephanie 🌻 Voltolin', 'id': '1125044084907892737'}, {'screen_name': 'tgrady228', 'name': 'Cosmic Light', 'id': '2445911917'}, {'screen_name': 'antebellumfilm', 'name': 'ANTƎBELLUM', 'id': '1069692236982415361'}, {'screen_name': 'readyaimshoot', 'name': 'Snipe Hunt', 'id': '37667564'}, {'screen_name': 'AnjumQaisrani', 'name': 'Anjum Qaisrani', 'id': '106150592'}, {'screen_name': 'StateFarm', 'name': 'State Farm', 'id': '15091022'}, {'screen_name': '213NeverLanD', 'name': 'Morning Star', 'id': '1236041917827289088'}, {'screen_name': 'madmama10648557', 'name': 'madmama😡(not really mad anymore☺️)', 'id': '1083411389878697984'}, {'screen_name': 'CarolynUrban2', 'name': 'Carolyn Urban #VestUp', 'id': '1097262578282029056'}, {'screen_name': 'michaelyao', 'name': 'Michael', 'id': '15274674'}, {'screen_name': 'katalin_pota', 'name': 'Katalin Pota 🌹', 'id': '367750490'}, {'screen_name': 'WarrenSm2', 'name': 'Warren Smith', 'id': '4823835735'}]",,,,
1331360972053819394,1331360972053819394,2020-11-24 22:16:05 GMT,2020-11-24,22:16:05,0,1316059599301152770,visibilityb,VisibilityBam,,Domain for sale  https://t.co/eDnIaDDxtF at auction Godaddy! @solarspotuk @SolarSpotSolar @SolarSpot_HU @BrightSpotSolar #solarspot #SOLAR #domainsforsale #domains @ebusinessnames,en,"[{'screen_name': 'solarspotuk', 'name': 'solarspotuk', 'id': '485627030'}, {'screen_name': 'solarspotsolar', 'name': 'solarspot solar', 'id': '2858817598'}, {'screen_name': 'solarspot_hu', 'name': 'solarspot system', 'id': '226556034'}, {'screen_name': 'brightspotsolar', 'name': 'bright spot solar', 'id': '903332633374932992'}, {'screen_name': 'ebusinessnames', 'name': 'ebusinessdomains.com', 'id': '21114461'}]",['http://solar-spot.com'],[],0,0,0,"['solarspot', 'solar', 'domainsforsale', 'domains']",[],https://twitter.com/VisibilityB/status/1331360972053819394,False,,0,,Las Vegas,,,,,,[],,,,
1331360867389095936,1331357614022795265,2020-11-24 22:15:40 GMT,2020-11-24,22:15:40,0,3326847062,myeyesronyou,Christian D,,@stevenmarkryan Solar Energy,en,[],[],[],0,0,1,[],[],https://twitter.com/MyEyesROnYou/status/1331360867389095936,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'stevenmarkryan', 'name': 'stevenmarkryan', 'id': '31263848'}]",,,,
1331344601924341760,1331337359841923073,2020-11-24 21:11:02 GMT,2020-11-24,21:11:02,0,18195710,davethesolarguy,David Wanika,,@mlzema Lovin' Spoonful,en,[],[],[],1,0,2,[],[],https://twitter.com/DaveTheSolarGuy/status/1331344601924341760,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'mlzema', 'name': 'Mark In SoCal', 'id': '18340526'}]",,,,
1331311342163169280,1331311342163169280,2020-11-24 18:58:53 GMT,2020-11-24,18:58:53,0,2305560619,solupinc,Sol-Up,,"Sol-Up is proud to be a Panasonic Solar Elite Installer and offer our customers an industry leading 25-year warranty on performance, parts and labor.   Visit  https://t.co/2gTpSyEDYX to learn more about powering your home with solar from Sol-Up!  #SolUpSolar  https://t.co/XOOPAUwSwU",en,[],['http://solup.com'],[],0,0,0,['solupsolar'],[],https://twitter.com/SolupInc/status/1331311342163169280,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1331309540847939584/pu/img/188GKu3585GI2ykD.jpg,Las Vegas,,,,,,[],,,,
1331304076257136642,1331304076257136642,2020-11-24 18:30:00 GMT,2020-11-24,18:30:00,0,1199789867149869056,aiaalalv,AIAALos Angeles Las Vegas,,"(December 12) Space Settlement: an Easier Way by Al Globus | Mars/Space Exploration through Low-Latency Telepresence (LLT) by Daniel R. Adamo.  https://t.co/6lTUipqsAm, informative presentations on space settlement &amp; Mars/Deimos, Solar System exploration!  https://t.co/ZZxL6VdJ7u  https://t.co/VVebPTJPkN",en,[],"['https://conta.cc/3d9wDGD', 'https://conta.cc/2IO03PV']",['https://pbs.twimg.com/media/Enm-ALPWMAYYpM-.jpg'],0,0,0,[],[],https://twitter.com/AIAALALV/status/1331304076257136642,False,,1,https://pbs.twimg.com/media/Enm-ALPWMAYYpM-.jpg,Las Vegas,,,,,,[],,,,
1331299469388779526,1331299469388779526,2020-11-24 18:11:42 GMT,2020-11-24,18:11:42,0,7568942,justinyost,Justin Yost,,"New Horizons is outside of Pluto so beyond major solar light sources and dust, so take a as empty as possible image, remove all known light sources, both from our galaxy and other galaxies and then still see a not perfect black image  https://t.co/lI0smXSZGY",en,[],['https://www.npr.org/2020/11/18/936219170/scientists-discover-outer-space-isnt-pitch-black-after-all'],[],0,0,0,[],[],https://twitter.com/justinyost/status/1331299469388779526,False,,0,,Las Vegas,,,,,,[],,,,
1331289759663091713,1331289759663091713,2020-11-24 17:33:07 GMT,2020-11-24,17:33:07,0,4059499214,betseyjlewis1,Betsey Lewis,,"Sunspot AR2785 erupted during the late hours of Nov. 23rd (2335 UT), producing a C4-class solar flare. New sunspot AR2786 is so big it could swallow Earth with barely a ripple. Read  https://t.co/sGtYTaBiQw  https://t.co/XtdX4WLHlh",en,[],['https://www.betseylewis.com/earth-news-blog.html'],['https://pbs.twimg.com/tweet_video_thumb/Enmw9seUcAUc24J.jpg'],0,0,5,[],[],https://twitter.com/betseyJLewis1/status/1331289759663091713,False,,1,https://pbs.twimg.com/tweet_video_thumb/Enmw9seUcAUc24J.jpg,Las Vegas,,,,,,[],,,,
1331214921850187776,1331214921850187776,2020-11-24 12:35:44 GMT,2020-11-24,12:35:44,0,200511228,chappyricky,Richard Chapman,,If the Milky way Galaxy and the Andromeda Galaxy collided our solar system would probably get flung into deep space.   https://t.co/T54WWWqPy4,en,[],['https://earthsky.org/astronomy-essentials/earths-night-sky-milky-way-andromeda-merge'],[],0,0,0,[],[],https://twitter.com/Chappyricky/status/1331214921850187776,False,,0,,Las Vegas,,,,,,[],,,,
1331179086366998531,1331179086366998531,2020-11-24 10:13:20 GMT,2020-11-24,10:13:20,0,868959238839607296,jjsponge120,JJSponge120,,Character sketch showcase: Solabear. #Solar #Sun #Bear  https://t.co/JnBmdR5DRb,en,[],[],['https://pbs.twimg.com/media/EnlMUe8VkAEiFdD.jpg'],0,0,0,"['solar', 'sun', 'bear']",[],https://twitter.com/JJSponge120/status/1331179086366998531,False,,1,https://pbs.twimg.com/media/EnlMUe8VkAEiFdD.jpg,Las Vegas,,,,,,[],,,,
1331137987757957121,1331137987757957121,2020-11-24 07:30:02 GMT,2020-11-24,07:30:02,0,1199789867149869056,aiaalalv,AIAALos Angeles Las Vegas,,"(December 12) Space Settlement: an Easier Way by Al Globus | Mars/Space Exploration through Low-Latency Telepresence (LLT) by Daniel R. Adamo.  https://t.co/6lTUipqsAm, informative presentations on space settlement &amp; Mars/Deimos, Solar System exploration!  https://t.co/ZZxL6VdJ7u  https://t.co/XZ2gMUoxpM",en,[],"['https://conta.cc/3d9wDGD', 'https://conta.cc/2IO03PV']",['https://pbs.twimg.com/media/Enkm8kHXMAEH5Ic.jpg'],0,0,0,[],[],https://twitter.com/AIAALALV/status/1331137987757957121,False,,1,https://pbs.twimg.com/media/Enkm8kHXMAEH5Ic.jpg,Las Vegas,,,,,,[],,,,
1331098849033682947,1331098849033682947,2020-11-24 04:54:30 GMT,2020-11-24,04:54:30,0,1153684646200090624,orsin_buggy,🌴Terrance🌵,,@ionslr Is there someone who can help me with my ION solar account please?,en,[],[],[],1,0,0,[],[],https://twitter.com/Orsin_Buggy/status/1331098849033682947,False,,0,,Las Vegas,,,,,,[],,,,
1331096891099017218,1331095998362509312,2020-11-24 04:46:44 GMT,2020-11-24,04:46:44,0,1084304469255380993,kitsykat_,Ethan @ Number of Days Until Birthday: 7,,"@NShitshow Solar, my god-",en,[],[],[],1,0,1,[],[],https://twitter.com/KitsyKat_/status/1331096891099017218,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'NShitshow', 'name': ""No Context Vague's Shitshow"", 'id': '1303242010367873024'}]",,,,
1331081251344830464,1331081251344830464,2020-11-24 03:44:35 GMT,2020-11-24,03:44:35,0,1000885873875992576,gmegllc,Grann Mingus Entertanment Group LLC,,"Now playing Solar Systems by Riyah B.   Tune In at  https://t.co/zv7qmmEg9Y  IF YOU LIKE THE SONG YOU HEAR, PLEASE SHARE THE LINK OUT FOR SUPPORT!  Send Us your Best Song for Airplay to qxpradioepksubmissions@gmail.com on MP3 File ONLY Along with ...",en,[],['https://rightonque.out.airtime.pro/rightonque_a'],[],0,0,0,[],[],https://twitter.com/GMEGLLC/status/1331081251344830464,False,,0,,Las Vegas,,,,,,[],,,,
1331071286651494400,980566101124722688,2020-11-24 03:04:59 GMT,2020-11-24,03:04:59,0,383757254,jjiajen,Jennifer Jiang,,@elonmusk Then what about solar city in Vegas?,en,[],[],[],0,0,1,[],[],https://twitter.com/jjiajen/status/1331071286651494400,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,
1331055859221229568,1331055859221229568,2020-11-24 02:03:41 GMT,2020-11-24,02:03:41,0,844231535150620672,dnoel97,Dennis Noel,,Anybody ever seen a solar panel leak oil? Anybody ever hear of a worker at a solar facility getting black lung disease? Maybe a suntan.,en,[],[],[],0,0,1,[],[],https://twitter.com/DNoel97/status/1331055859221229568,False,https://twitter.com/Enbridge/status/1329853029777018880,0,,Las Vegas,,,,,,[],,,,
1331028089040736256,1331028089040736256,2020-11-24 00:13:20 GMT,2020-11-24,00:13:20,0,1282924509410942976,alexivyg,Alejandria,,"The more I admire our solar system, the healthier my mental health gets.",en,[],[],[],0,0,0,[],[],https://twitter.com/alexivyg/status/1331028089040736256,False,https://twitter.com/ElonsWorld/status/1330627580832210949,0,,Las Vegas,,,,,,[],,,,
1330973573087891456,1330287448480477192,2020-11-23 20:36:42 GMT,2020-11-23,20:36:42,0,890676782143123456,oliverboydd,Oliver Boydd,,"@glkra @janmeadowcroft @Snooper_d @SWS_FASTLab I’m with you, not 40 years, but similar background. Hydro and nuclear are the only forms of energy that have any lasting potential with the current state of technology. The manufacture of wind turbines is ineffective and solar uses cadmium gas as an adherent so...not really green",en,[],[],[],0,0,1,[],[],https://twitter.com/OliverBoydd/status/1330973573087891456,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'glkra', 'name': 'Greg Black', 'id': '44963250'}, {'screen_name': 'janmeadowcroft', 'name': 'jan meadowcroft', 'id': '489476698'}, {'screen_name': 'Snooper_d', 'name': 'Kristin Dion', 'id': '609446860'}, {'screen_name': 'SWS_FASTLab', 'name': 'Shannon Wiltsey Stirman, PhD', 'id': '825814460883296256'}]",,,,
1330969649916198912,1330967729591861248,2020-11-23 20:21:07 GMT,2020-11-23,20:21:07,0,4854698331,tvatwork,Thomas Viola 🦥,,@real_higgs @jeffparles Jersey number yessir. And howd you know?! They also want to talk to me about solar panels,en,[],[],[],1,0,0,[],[],https://twitter.com/TVatWork/status/1330969649916198912,False,,0,,Las Vegas,,,,,,"[{'screen_name': 'real_higgs', 'name': 'Sean Higgs', 'id': '1150876503443480582'}, {'screen_name': 'jeffparles', 'name': 'Jeff Parles 😷', 'id': '76483392'}]",,,,
